ORDERNUMBER,ORDERDATE,STATUS,SALES,TOTAL_SALES
10367,1/12/2005 0:00,Resolved,1267.77,1267.77
10380,2/16/2005 0:00,Shipped,3441.82,3400.0
10407,4/22/2005 0:00,On Hold,1987.18,1987.1800000000003
10420,5/29/2005 0:00,In Process,3880.2,3880.2
10104,1/31/2003 0:00,Shipped,1942.15,1942.15
10115,4/4/2003 0:00,Shipped,3259.92,3259.92
10127,6/3/2003 0:00,Shipped,1213.8,1213.8
10141,8/1/2003 0:00,Shipped,1086.6,1086.6
10152,9/25/2003 0:00,Shipped,1632.75,1632.75
10165,10/22/2003 0:00,Shipped,1734.0,1734.0
10176,11/6/2003 0:00,Shipped,1857.06,1857.06
10184,11/14/2003 0:00,Shipped,1863.41,1863.41
10195,11/25/2003 0:00,Shipped,2924.68,2924.68
10207,12/9/2003 0:00,Shipped,2294.18,2294.18
10220,2/12/2004 0:00,Shipped,1457.82,1457.82
10230,3/15/2004 0:00,Shipped,1955.88,1955.88
10246,5/5/2004 0:00,Shipped,2314.4,2314.4
10259,6/15/2004 0:00,Shipped,1310.96,1310.96
10271,7/20/2004 0:00,Shipped,2913.3,2913.3
10282,8/20/2004 0:00,Shipped,1357.78,1357.78
10292,9/8/2004 0:00,Shipped,2150.0,2150.0
10305,10/13/2004 0:00,Shipped,2783.25,2783.25
10314,10/22/2004 0:00,Shipped,2339.92,2339.92
10324,11/5/2004 0:00,Shipped,1729.0,1729.0
10336,11/20/2004 0:00,Shipped,5972.4,4500.0
10349,12/1/2004 0:00,Shipped,2275.2,2275.2
10358,12/10/2004 0:00,Shipped,2673.44,2673.44
10371,1/23/2005 0:00,Shipped,2431.75,2431.75
10383,2/22/2005 0:00,Shipped,2018.72,2018.72
10394,3/15/2005 0:00,Shipped,1558.99,1558.99
10412,5/3/2005 0:00,Shipped,1104.6,1104.6
10425,5/31/2005 0:00,In Process,2575.1,2575.1
10107,2/24/2003 0:00,Shipped,2845.75,2500.0
10120,4/29/2003 0:00,Shipped,3431.75,3431.75
10134,7/1/2003 0:00,Shipped,3273.9,3273.9
10145,8/25/2003 0:00,Shipped,4119.4,4119.4
10159,10/10/2003 0:00,Shipped,5355.68,4400.0
10168,10/28/2003 0:00,Shipped,5747.5,5000.0
10180,11/11/2003 0:00,Shipped,5355.36,4800.0
10188,11/18/2003 0:00,Shipped,2535.75,2500.0
10201,12/1/2003 0:00,Shipped,4351.23,3900.0
10211,1/15/2004 0:00,Shipped,2254.0,2254.0
10223,2/20/2004 0:00,Shipped,2921.28,2921.28
10237,4/5/2004 0:00,Shipped,2299.0,2000.0
10251,5/18/2004 0:00,Shipped,2637.18,2600.0
10263,6/28/2004 0:00,Shipped,4307.52,4200.0
10275,7/23/2004 0:00,Shipped,2153.76,2100.0
10285,8/27/2004 0:00,Shipped,3716.88,3400.0
10299,9/30/2004 0:00,Shipped,5455.76,4700.0
10309,10/15/2004 0:00,Shipped,2650.62,2100.0
10318,11/2/2004 0:00,Shipped,6437.28,4800.0
10329,11/15/2004 0:00,Shipped,2633.4,2633.4
10339,11/23/2004 0:00,Shipped,2278.53,2278.53
10362,1/5/2005 0:00,Shipped,4846.0,4846.0
10374,2/2/2005 0:00,Shipped,4197.1,3800.0
10389,3/3/2005 0:00,Shipped,4597.65,4500.0
10403,4/8/2005 0:00,Shipped,5287.7,4600.0
10417,5/13/2005 0:00,Disputed,3550.05,3500.0
10110,3/18/2003 0:00,Shipped,1721.73,1721.73
10123,5/20/2003 0:00,Shipped,2993.5,2993.5
10137,7/10/2003 0:00,Shipped,1295.06,1295.06
10148,9/11/2003 0:00,Shipped,2671.95,2671.9500000000003
10161,10/17/2003 0:00,Shipped,1226.59,1226.59
10172,11/5/2003 0:00,Shipped,1453.84,1453.84
10181,11/12/2003 0:00,Shipped,1830.22,1830.22
10192,11/20/2003 0:00,Shipped,2530.01,2530.01
10204,12/2/2003 0:00,Shipped,2241.45,2241.4500000000003
10212,1/16/2004 0:00,Shipped,2399.85,2399.85
10226,2/26/2004 0:00,Shipped,1557.72,1557.72
10241,4/13/2004 0:00,Shipped,845.25,845.25
10266,7/6/2004 0:00,Shipped,1352.4,1352.4
10278,8/6/2004 0:00,Shipped,1584.8,1584.8
10288,9/1/2004 0:00,Shipped,2616.0,2616.0
10301,10/5/2003 0:00,Shipped,1129.04,1129.04
10311,10/16/2004 0:00,Shipped,2218.5,2218.5
10321,11/4/2004 0:00,Shipped,2028.48,2028.48
10332,11/17/2004 0:00,Shipped,1759.2,1759.1999999999998
10343,11/24/2004 0:00,Shipped,977.67,977.67
10367,1/12/2005 0:00,Resolved,1463.0,1463.0
10379,2/10/2005 0:00,Shipped,3970.56,3200.0
10407,4/22/2005 0:00,On Hold,2576.0,2576.0
10420,5/29/2005 0:00,In Process,2233.69,2233.69
10106,2/17/2003 0:00,Shipped,2481.64,2481.64
10120,4/29/2003 0:00,Shipped,4651.53,3900.0
10133,6/27/2003 0:00,Shipped,3858.1,3858.1
10145,8/25/2003 0:00,Shipped,3501.6,3501.6000000000004
10168,10/28/2003 0:00,Shipped,6433.7,4900.0
10210,1/12/2004 0:00,Shipped,2658.96,2658.96
10223,2/20/2004 0:00,Shipped,3608.76,3400.0
10235,4/2/2004 0:00,Shipped,2214.67,2214.67
10250,5/11/2004 0:00,Shipped,2747.53,2747.53
10262,6/24/2004 0:00,Cancelled,3310.92,3310.92
10275,7/23/2004 0:00,Shipped,2380.0,2380.0
10284,8/21/2004 0:00,Shipped,2310.88,2200.0
10297,9/16/2004 0:00,Shipped,4061.76,3200.0
10308,10/15/2004 0:00,Shipped,3493.7,3100.0
10316,11/1/2004 0:00,Shipped,2872.25,2500.0
10328,11/12/2004 0:00,Shipped,4114.38,4114.38
10339,11/23/2004 0:00,Shipped,1063.65,1063.65
10353,12/4/2004 0:00,Shipped,2008.44,2008.44
10374,2/2/2005 0:00,Shipped,4328.6,4328.599999999999
10386,3/1/2005 0:00,Resolved,1376.43,1376.43
10398,3/30/2005 0:00,Shipped,5552.16,4300.0
10401,4/3/2005 0:00,On Hold,3659.02,3659.02
10416,5/10/2005 0:00,Shipped,4165.61,4165.61
10101,1/9/2003 0:00,Shipped,1404.0,1404.0
10110,3/18/2003 0:00,Shipped,710.2,710.1999999999999
10124,5/21/2003 0:00,Shipped,1702.8,1702.8000000000002
10149,9/12/2003 0:00,Shipped,1194.84,1194.84
10162,10/18/2003 0:00,Shipped,1007.14,1007.14
10173,11/5/2003 0:00,Shipped,977.43,977.43
10182,11/12/2003 0:00,Shipped,1436.76,1436.7600000000002
10193,11/21/2003 0:00,Shipped,759.46,759.46
10205,12/3/2003 0:00,Shipped,1189.44,1189.44
10214,1/26/2004 0:00,Shipped,683.8,683.8
10227,3/2/2004 0:00,Shipped,1226.82,1226.82
10243,4/26/2004 0:00,Shipped,974.82,974.82
10280,8/17/2004 0:00,Shipped,577.6,577.6
10288,9/1/2004 0:00,Shipped,1106.93,1106.93
10304,10/11/2004 0:00,Shipped,694.6,694.6
10312,10/21/2004 0:00,Shipped,1152.06,1152.06
10322,11/4/2004 0:00,Shipped,2624.0,2000.0
10332,11/17/2004 0:00,Shipped,3685.95,3685.95
10344,11/25/2004 0:00,Shipped,703.6,703.6
10356,12/9/2004 0:00,Shipped,9720.0,4800.0
10367,1/12/2005 0:00,Resolved,834.67,834.67
10380,2/16/2005 0:00,Shipped,2257.92,2257.92
10391,3/9/2005 0:00,Shipped,8344.71,3300.0
10409,4/23/2005 0:00,Shipped,1801.94,1801.94
10420,5/29/2005 0:00,In Process,1209.6,1209.6
10107,2/24/2003 0:00,Shipped,3155.14,3155.14
10120,4/29/2003 0:00,Shipped,2848.86,2848.86
10134,7/1/2003 0:00,Shipped,3570.29,3570.29
10145,8/25/2003 0:00,Shipped,3902.41,3902.41
10158,10/10/2003 0:00,Shipped,1474.66,1474.66
10168,10/28/2003 0:00,Shipped,2186.89,2186.89
10180,11/11/2003 0:00,Shipped,1919.4,1919.4
10188,11/18/2003 0:00,Shipped,3656.0,3656.0
10201,12/1/2003 0:00,Shipped,1847.0,1847.0
10210,1/12/2004 0:00,Shipped,1851.0,1851.0
10223,2/20/2004 0:00,Shipped,2633.78,2633.78
10236,4/3/2004 0:00,Shipped,3153.6,3153.6
10250,5/11/2004 0:00,Shipped,2803.2,2803.2
10263,6/28/2004 0:00,Shipped,2311.02,2311.02
10275,7/23/2004 0:00,Shipped,2399.4,2399.4
10285,8/27/2004 0:00,Shipped,2733.12,2733.12
10297,9/16/2004 0:00,Shipped,2096.32,2096.32
10308,10/15/2004 0:00,Shipped,2971.34,2971.34
10318,11/2/2004 0:00,Shipped,2257.58,2257.58
10329,11/15/2004 0:00,Shipped,3493.91,3493.9100000000003
10340,11/24/2004 0:00,Shipped,4398.9,4398.900000000001
10363,1/6/2005 0:00,Shipped,3595.62,2100.0
10375,2/3/2005 0:00,Shipped,2443.29,2300.0
10389,3/3/2005 0:00,Shipped,3988.6,3988.6
10402,4/7/2005 0:00,Shipped,5168.4,5168.4
10416,5/10/2005 0:00,Shipped,2803.2,2803.2
10105,2/11/2003 0:00,Shipped,6341.21,4300.0
10117,4/16/2003 0:00,Shipped,5189.78,4100.0
10129,6/12/2003 0:00,Shipped,6027.75,4500.0
10142,8/8/2003 0:00,Shipped,3366.0,3300.0
10153,9/28/2003 0:00,Shipped,5456.4,4000.0
10167,10/23/2003 0:00,Cancelled,3812.16,3300.0
10177,11/7/2003 0:00,Shipped,6083.0,5000.0
10185,11/14/2003 0:00,Shipped,3170.7,3000.0
10197,11/26/2003 0:00,Shipped,4534.6,4100.0
10208,1/2/2004 0:00,Shipped,4301.15,3500.0
10221,2/18/2004 0:00,Shipped,6804.63,4900.0
10232,3/20/2004 0:00,Shipped,5652.94,4600.0
10248,5/7/2004 0:00,Cancelled,6960.48,4800.0
10261,6/17/2004 0:00,Shipped,4512.6,3600.0
10273,7/21/2004 0:00,Shipped,2784.76,2200.0
10283,8/20/2004 0:00,Shipped,5316.36,4200.0
10293,9/9/2004 0:00,Shipped,2941.89,2100.0
10306,10/14/2004 0:00,Shipped,3207.4,2900.0
10315,10/29/2004 0:00,Shipped,4215.05,3500.0
10326,11/9/2004 0:00,Shipped,4333.29,4100.0
10337,11/21/2004 0:00,Shipped,2087.13,2087.13
10350,12/2/2004 0:00,Shipped,1711.22,1711.22
10372,1/26/2005 0:00,Shipped,3910.53,3700.0
10384,2/23/2005 0:00,Shipped,2255.12,2255.1200000000003
10396,3/23/2005 0:00,Shipped,5720.75,4900.0
10414,5/6/2005 0:00,On Hold,3335.23,2300.0
10101,1/9/2003 0:00,Shipped,2472.96,2472.96
10110,3/18/2003 0:00,Shipped,1729.65,1729.65
10124,5/21/2003 0:00,Shipped,995.5,995.5
10149,9/12/2003 0:00,Shipped,2414.72,2414.7200000000003
10162,10/18/2003 0:00,Shipped,1560.47,1560.47
10173,11/5/2003 0:00,Shipped,1112.94,1112.94
10182,11/12/2003 0:00,Shipped,1138.94,1138.94
10193,11/21/2003 0:00,Shipped,1012.4,1012.4
10205,12/3/2003 0:00,Shipped,913.92,913.92
10214,1/26/2004 0:00,Shipped,2349.06,2349.06
10227,3/2/2004 0:00,Shipped,1161.12,1161.12
10244,4/29/2004 0:00,Shipped,1764.75,1764.75
10255,6/4/2004 0:00,Shipped,1690.9,1690.9
10280,8/17/2004 0:00,Shipped,2137.05,2137.05
10289,9/3/2004 0:00,Shipped,2177.1,2177.1
10304,10/11/2004 0:00,Shipped,1734.48,1734.48
10312,10/21/2004 0:00,Shipped,865.49,865.49
10322,11/4/2004 0:00,Shipped,3500.1,3000.0
10332,11/17/2004 0:00,Shipped,2223.52,2223.52
10345,11/25/2004 0:00,Shipped,2311.68,2311.68
10356,12/9/2004 0:00,Shipped,828.36,828.36
10367,1/12/2005 0:00,Resolved,856.52,856.52
10380,2/16/2005 0:00,Shipped,1845.45,1845.45
10391,3/9/2005 0:00,Shipped,4042.08,2400.0
10421,5/29/2005 0:00,In Process,1828.0,1828.0
10103,1/29/2003 0:00,Shipped,3680.28,3600.0
10114,4/1/2003 0:00,Shipped,2925.09,2100.0
10126,5/28/2003 0:00,Shipped,3415.77,2700.0
10140,7/24/2003 0:00,Shipped,5105.14,4700.0
10151,9/21/2003 0:00,Shipped,5098.8,4200.0
10165,10/22/2003 0:00,Shipped,4661.76,3200.0
10175,11/6/2003 0:00,Shipped,2969.96,2800.0
10184,11/14/2003 0:00,Shipped,3496.32,2400.0
10194,11/25/2003 0:00,Shipped,5760.93,4900.0
10207,12/9/2003 0:00,Shipped,6819.04,4600.0
10217,2/4/2004 0:00,Shipped,3148.88,2800.0
10229,3/11/2004 0:00,Shipped,5704.32,4800.0
10246,5/5/2004 0:00,Shipped,3520.6,2900.0
10259,6/15/2004 0:00,Shipped,5285.62,4700.0
10271,7/20/2004 0:00,Shipped,5605.05,4300.0
10281,8/19/2004 0:00,Shipped,2779.5,2500.0
10291,9/8/2004 0:00,Shipped,5398.08,4800.0
10305,10/13/2004 0:00,Shipped,3189.6,2400.0
10313,10/22/2004 0:00,Shipped,5581.8,4200.0
10324,11/5/2004 0:00,Shipped,3820.44,3100.0
10334,11/19/2004 0:00,On Hold,5528.04,4200.0
10348,11/1/2004 0:00,Shipped,5981.42,3700.0
10358,12/10/2004 0:00,Shipped,5684.65,4100.0
10371,1/23/2005 0:00,Shipped,3449.4,2000.0
10382,2/17/2005 0:00,Shipped,2654.4,2000.0
10412,5/3/2005 0:00,Shipped,8498.0,7000.0
10425,5/31/2005 0:00,In Process,5510.54,4900.0
10108,3/3/2003 0:00,Shipped,2060.45,2060.45
10121,5/7/2003 0:00,Shipped,2460.16,2460.16
10135,7/2/2003 0:00,Shipped,1787.56,1787.56
10145,8/25/2003 0:00,Shipped,1645.65,1645.65
10159,10/10/2003 0:00,Shipped,2169.18,2169.1800000000003
10169,11/4/2003 0:00,Shipped,2816.18,2816.18
10180,11/11/2003 0:00,Shipped,2521.05,2521.05
10190,11/19/2003 0:00,Shipped,3199.98,3199.98
10211,1/15/2004 0:00,Shipped,1338.12,1338.12
10224,2/21/2004 0:00,Shipped,2972.58,2972.58
10237,4/5/2004 0:00,Shipped,2070.9,2070.9
10252,5/26/2004 0:00,Shipped,3092.6,3092.6
10264,6/30/2004 0:00,Shipped,2408.7,2408.7
10276,8/2/2004 0:00,Shipped,3472.54,3472.54
10285,8/27/2004 0:00,Shipped,2263.28,2263.28
10299,9/30/2004 0:00,Shipped,2194.17,2194.17
10309,10/15/2004 0:00,Shipped,1346.4,1346.4
10319,11/3/2004 0:00,Shipped,2533.63,2533.63
10330,11/16/2004 0:00,Shipped,3403.26,3403.26
10341,11/24/2004 0:00,Shipped,3307.2,3200.0
10355,12/7/2004 0:00,Shipped,2896.65,2896.65
10363,1/6/2005 0:00,Shipped,2632.89,2632.89
10375,2/3/2005 0:00,Shipped,2046.0,2000.0
10390,3/4/2005 0:00,Shipped,2279.55,2279.55
10403,4/8/2005 0:00,Shipped,2150.55,2150.55
10110,3/18/2003 0:00,Shipped,3360.45,3360.4500000000003
10124,5/21/2003 0:00,Shipped,2326.4,2326.4
10148,9/11/2003 0:00,Shipped,1545.6,1545.6
10161,10/17/2003 0:00,Shipped,2144.6,2000.0
10172,11/5/2003 0:00,Shipped,1639.22,1639.22
10182,11/12/2003 0:00,Shipped,2649.6,2649.6
10192,11/20/2003 0:00,Shipped,3845.6,3845.6
10204,12/2/2003 0:00,Shipped,4527.04,4527.04
10212,1/16/2004 0:00,Shipped,3966.3,3966.3
10227,3/2/2004 0:00,Shipped,4142.58,4142.58
10241,4/13/2004 0:00,Shipped,4441.5,4441.5
10267,7/7/2004 0:00,Shipped,3315.12,3315.12
10279,8/9/2004 0:00,Shipped,3918.53,3918.53
10288,9/1/2004 0:00,Shipped,2830.45,2830.4500000000003
10302,10/6/2003 0:00,Shipped,5298.86,4900.0
10311,10/16/2004 0:00,Shipped,2620.8,2620.8
10321,11/4/2004 0:00,Shipped,2181.0,2181.0
10332,11/17/2004 0:00,Shipped,3382.08,3382.08
10346,11/29/2004 0:00,Shipped,2876.75,2500.0
10368,1/19/2005 0:00,Shipped,4107.2,4000.0
10380,2/16/2005 0:00,Shipped,1350.0,1350.0
10407,4/22/2005 0:00,On Hold,7182.0,7182.0
10420,5/29/2005 0:00,In Process,3933.93,3900.0
10104,1/31/2003 0:00,Shipped,1742.4,1742.4
10114,4/1/2003 0:00,Shipped,721.44,721.4399999999999
10127,6/3/2003 0:00,Shipped,1489.41,1489.41
10141,8/1/2003 0:00,Shipped,891.03,891.03
10151,9/21/2003 0:00,Shipped,1209.3,1209.3000000000002
10165,10/22/2003 0:00,Shipped,859.14,859.14
10175,11/6/2003 0:00,Shipped,1151.44,1151.44
10184,11/14/2003 0:00,Shipped,1336.44,1336.44
10195,11/25/2003 0:00,Shipped,905.28,905.28
10207,12/9/2003 0:00,Shipped,1247.4,1247.4
10219,2/10/2004 0:00,Shipped,846.51,846.51
10229,3/11/2004 0:00,Shipped,1085.04,1085.0400000000002
10246,5/5/2004 0:00,Shipped,1767.43,1767.43
10259,6/15/2004 0:00,Shipped,1030.44,1030.44
10271,7/20/2004 0:00,Shipped,1585.36,1585.36
10281,8/19/2004 0:00,Shipped,813.2,813.1999999999999
10292,9/8/2004 0:00,Shipped,1172.34,1172.34
10305,10/13/2004 0:00,Shipped,1510.56,1510.56
10314,10/22/2004 0:00,Shipped,1448.07,1448.0700000000002
10324,11/5/2004 0:00,Shipped,3338.1,3000.0
10335,11/19/2004 0:00,Shipped,1225.29,1225.2900000000002
10349,12/1/2004 0:00,Shipped,1336.68,1336.68
10358,12/10/2004 0:00,Shipped,2985.84,2985.84
10371,1/23/2005 0:00,Shipped,5545.8,4500.0
10383,2/22/2005 0:00,Shipped,6089.6,4000.0
10394,3/15/2005 0:00,Shipped,1789.4,1789.4
10412,5/3/2005 0:00,Shipped,1082.1,1082.1
10425,5/31/2005 0:00,In Process,1030.44,1030.44
10106,2/17/2003 0:00,Shipped,3659.32,3659.32
10119,4/28/2003 0:00,Shipped,2443.6,2443.6
10131,6/16/2003 0:00,Shipped,2349.9,2349.9
10143,8/10/2003 0:00,Shipped,1646.19,1646.19
10155,10/6/2003 0:00,Shipped,1670.26,1670.2600000000002
10167,10/23/2003 0:00,Cancelled,1467.48,1467.48
10178,11/8/2003 0:00,Shipped,2748.56,2748.56
10186,11/14/2003 0:00,Shipped,1522.4,1522.4
10198,11/27/2003 0:00,Shipped,3255.36,3255.36
10209,1/9/2004 0:00,Shipped,3535.03,3535.03
10222,2/19/2004 0:00,Shipped,2608.96,2608.96
10249,5/8/2004 0:00,Shipped,1356.4,1356.4
10262,6/24/2004 0:00,Cancelled,1611.36,1611.36
10274,7/21/2004 0:00,Shipped,2603.2,2603.2
10284,8/21/2004 0:00,Shipped,2219.7,2219.7
10296,9/15/2004 0:00,Shipped,1496.25,1496.25
10307,10/14/2004 0:00,Shipped,1884.0,1884.0
10316,11/1/2004 0:00,Shipped,2166.14,2166.14
10328,11/12/2004 0:00,Shipped,2828.16,2828.16
10339,11/23/2004 0:00,Shipped,6214.45,5500.0
10351,12/3/2004 0:00,Shipped,1867.0,1867.0
10373,1/31/2005 0:00,Shipped,2676.72,2676.72
10386,3/1/2005 0:00,Resolved,2182.44,2182.44
10398,3/30/2005 0:00,Shipped,1611.4,1611.4
10400,4/1/2005 0:00,Shipped,1479.84,1479.84
10415,5/9/2005 0:00,Disputed,1424.22,1424.2199999999998
10110,3/18/2003 0:00,Shipped,5942.28,4600.0
10124,5/21/2003 0:00,Shipped,2348.75,2348.75
10148,9/11/2003 0:00,Shipped,4392.12,3400.0
10161,10/17/2003 0:00,Shipped,2759.75,2500.0
10173,11/5/2003 0:00,Shipped,2728.03,2300.0
10182,11/12/2003 0:00,Shipped,2395.8,2000.0
10192,11/20/2003 0:00,Shipped,3052.33,2300.0
10204,12/2/2003 0:00,Shipped,4242.0,4200.0
10213,1/22/2004 0:00,Shipped,2790.45,2700.0
10227,3/2/2004 0:00,Shipped,4340.49,3300.0
10241,4/13/2004 0:00,Shipped,2762.2,2762.2000000000003
10267,7/7/2004 0:00,Shipped,4645.72,4300.0
10279,8/9/2004 0:00,Shipped,5580.96,4800.0
10288,9/1/2004 0:00,Shipped,6539.04,4800.0
10302,10/6/2003 0:00,Shipped,5548.95,4500.0
10311,10/16/2004 0:00,Shipped,4595.41,4300.0
10332,11/17/2004 0:00,Shipped,1859.44,1859.44
10346,11/29/2004 0:00,Shipped,2093.76,2093.76
10368,1/19/2005 0:00,Shipped,4223.13,3100.0
10380,2/16/2005 0:00,Shipped,1596.76,1596.76
10407,4/22/2005 0:00,On Hold,5820.35,5820.35
10420,5/29/2005 0:00,In Process,5296.5,5296.5
10109,3/10/2003 0:00,Shipped,930.9,930.9
10122,5/8/2003 0:00,Shipped,1207.44,1207.44
10135,7/2/2003 0:00,Shipped,717.4,717.4
10147,9/5/2003 0:00,Shipped,1066.75,1066.75
10160,10/11/2003 0:00,Shipped,1554.0,1554.0
10171,11/5/2003 0:00,Shipped,1277.64,1277.64
10181,11/12/2003 0:00,Shipped,1578.79,1578.79
10192,11/20/2003 0:00,Shipped,917.7,917.7
10203,12/2/2003 0:00,Shipped,777.0,777.0
10212,1/16/2004 0:00,Shipped,1476.28,1476.28
10225,2/22/2004 0:00,Shipped,1538.46,1538.46
10239,4/12/2004 0:00,Shipped,891.2,891.2
10253,6/1/2004 0:00,Cancelled,1706.8,1706.8000000000002
10266,7/6/2004 0:00,Shipped,1373.6,1373.6
10278,8/6/2004 0:00,Shipped,1205.59,1205.59
10287,8/30/2004 0:00,Shipped,1427.4,1427.4
10301,10/5/2003 0:00,Shipped,1649.28,1649.28
10310,10/16/2004 0:00,Shipped,1383.03,1383.03
10321,11/4/2004 0:00,Shipped,1229.51,1229.51
10331,11/17/2004 0:00,Shipped,1140.48,1140.48
10342,11/24/2004 0:00,Shipped,1575.6,1575.6
10355,12/7/2004 0:00,Shipped,1386.72,1386.72
10367,1/12/2005 0:00,Resolved,5018.4,3600.0
10378,2/10/2005 0:00,Shipped,5856.85,4100.0
10390,3/4/2005 0:00,Shipped,4894.73,3700.0
10405,4/14/2005 0:00,Shipped,2094.32,2094.32
10419,5/17/2005 0:00,Shipped,640.05,640.0500000000001
10105,2/11/2003 0:00,Shipped,3193.52,3193.52
10119,4/28/2003 0:00,Shipped,3066.7,3066.7000000000003
10129,6/12/2003 0:00,Shipped,3883.11,3883.11
10142,8/8/2003 0:00,Shipped,4814.25,4814.25
10154,10/2/2003 0:00,Shipped,2826.27,2826.27
10167,10/23/2003 0:00,Cancelled,1593.2,1593.1999999999998
10177,11/7/2003 0:00,Shipped,3266.1,3266.1
10185,11/14/2003 0:00,Shipped,2453.55,2453.55
10197,11/26/2003 0:00,Shipped,3910.4,3910.4
10208,1/2/2004 0:00,Shipped,1788.0,1788.0
10222,2/19/2004 0:00,Shipped,3328.07,3328.07
10233,3/29/2004 0:00,Shipped,3788.4,3788.4
10248,5/7/2004 0:00,Cancelled,3053.7,3000.0
10261,6/17/2004 0:00,Shipped,2005.74,2005.74
10273,7/21/2004 0:00,Shipped,2796.12,2700.0
10283,8/20/2004 0:00,Shipped,3159.96,3159.96
10295,9/10/2004 0:00,Shipped,3908.62,3908.62
10306,10/14/2004 0:00,Shipped,2606.48,2606.48
10315,10/29/2004 0:00,Shipped,2081.76,2081.76
10326,11/9/2004 0:00,Shipped,3519.85,3519.85
10339,11/23/2004 0:00,Shipped,10758.0,5500.0
10350,12/2/2004 0:00,Shipped,3021.0,3000.0
10373,1/31/2005 0:00,Shipped,1891.56,1891.56
10384,2/23/2005 0:00,Shipped,4208.41,4208.41
10396,3/23/2005 0:00,Shipped,2246.4,2246.4
10414,5/6/2005 0:00,On Hold,6107.4,6000.0
10110,3/18/2003 0:00,Shipped,1987.74,1987.74
10124,5/21/2003 0:00,Shipped,4068.96,4068.960000000001
10148,9/11/2003 0:00,Shipped,2282.22,2282.2200000000003
10161,10/17/2003 0:00,Shipped,1541.0,1541.0
10172,11/5/2003 0:00,Shipped,1951.92,1951.92
10182,11/12/2003 0:00,Shipped,3107.61,3107.61
10192,11/20/2003 0:00,Shipped,2328.64,2328.64
10204,12/2/2003 0:00,Shipped,3184.8,3184.8
10212,1/16/2004 0:00,Shipped,2149.74,2149.74
10227,3/2/2004 0:00,Shipped,3184.8,3184.8
10241,4/13/2004 0:00,Shipped,2114.58,2114.58
10267,7/7/2004 0:00,Shipped,4256.56,4256.56
10279,8/9/2004 0:00,Shipped,2344.98,2344.98
10288,9/1/2004 0:00,Shipped,2328.66,2328.66
10302,10/6/2003 0:00,Shipped,3575.04,3575.04
10311,10/16/2004 0:00,Shipped,2076.0,2076.0
10321,11/4/2004 0:00,Shipped,3305.25,3305.25
10332,11/17/2004 0:00,Shipped,1538.55,1538.55
10346,11/29/2004 0:00,Shipped,3325.92,2400.0
10368,1/19/2005 0:00,Shipped,3662.52,3662.52
10380,2/16/2005 0:00,Shipped,3478.64,3478.6400000000003
10407,4/22/2005 0:00,On Hold,1057.29,1057.29
10420,5/29/2005 0:00,In Process,3385.9,3385.9
10108,3/3/2003 0:00,Shipped,1892.1,1892.1
10122,5/8/2003 0:00,Shipped,1707.14,1707.14
10135,7/2/2003 0:00,Shipped,1785.51,1785.5099999999998
10147,9/5/2003 0:00,Shipped,2057.4,2057.4
10159,10/10/2003 0:00,Shipped,3490.0,3490.0
10169,11/4/2003 0:00,Shipped,1707.14,1707.14
10181,11/12/2003 0:00,Shipped,1506.96,1506.9599999999998
10191,11/20/2003 0:00,Shipped,2880.48,2880.48
10203,12/2/2003 0:00,Shipped,2206.6,2206.6000000000004
10211,1/15/2004 0:00,Shipped,2351.04,2351.04
10225,2/22/2004 0:00,Shipped,1205.04,1205.04
10238,4/9/2004 0:00,Shipped,2935.15,2935.15
10253,6/1/2004 0:00,Cancelled,1263.84,1263.84
10266,7/6/2004 0:00,Shipped,2935.15,2935.15
10276,8/2/2004 0:00,Shipped,1224.6,1224.6
10287,8/30/2004 0:00,Shipped,1359.4,1359.4
10300,10/4/2003 0:00,Shipped,1822.18,1822.18
10310,10/16/2004 0:00,Shipped,2163.72,2163.72
10320,11/3/2004 0:00,Shipped,1591.98,1591.98
10331,11/17/2004 0:00,Shipped,3078.5,2500.0
10342,11/24/2004 0:00,Shipped,2997.6,2997.6000000000004
10355,12/7/2004 0:00,Shipped,2747.8,2747.8
10363,1/6/2005 0:00,Shipped,2447.76,2100.0
10378,2/10/2005 0:00,Shipped,1910.84,1910.84
10390,3/4/2005 0:00,Shipped,2430.64,2430.6400000000003
10419,5/17/2005 0:00,Shipped,2896.3,2896.3
10106,2/17/2003 0:00,Shipped,1630.6,1630.6
10119,4/28/2003 0:00,Shipped,1459.6,1459.6
10131,6/16/2003 0:00,Shipped,1716.22,1716.22
10143,8/10/2003 0:00,Shipped,2560.47,2560.4700000000003
10155,10/6/2003 0:00,Shipped,1900.26,1900.26
10167,10/23/2003 0:00,Cancelled,2019.84,2019.84
10178,11/8/2003 0:00,Shipped,1988.28,1988.28
10186,11/14/2003 0:00,Shipped,1449.84,1449.84
10198,11/27/2003 0:00,Shipped,1935.09,1935.09
10209,1/9/2004 0:00,Shipped,2793.24,2793.24
10222,2/19/2004 0:00,Shipped,3025.05,3025.05
10249,5/8/2004 0:00,Shipped,1742.5,1742.5
10262,6/24/2004 0:00,Cancelled,3236.1,3236.1
10274,7/21/2004 0:00,Shipped,1735.92,1735.92
10284,8/21/2004 0:00,Shipped,2795.13,2795.13
10296,9/15/2004 0:00,Shipped,1671.52,1671.52
10307,10/14/2004 0:00,Shipped,1576.74,1576.74
10316,11/1/2004 0:00,Shipped,3615.71,3615.710000000001
